estado;divisao;ano;data;mandante;visitante;placar
nacional;0;2020;2020-02-05;Ríver / PI;Bahia / BA;1-0
nacional;0;2020;2020-02-05;São Luiz / RS;América / RN;0-0
nacional;0;2020;2020-02-05;Coruripe / AL;Juventude / RS;0-0
nacional;0;2020;2020-02-05;XV de Piracicaba / SP;Londrina / PR;1-0
nacional;0;2020;2020-02-05;Caxias / RS;Botafogo / RJ;1-1
nacional;0;2020;2020-02-12;Toledo / PR;Náutico / PE;0-2
nacional;0;2020;2020-02-05;Palmas / TO;Paraná / PR;0-2
nacional;0;2020;2020-02-05;Bahia de Feira / BA;Luverdense / MT;3-1
nacional;0;2020;2020-02-12;Brusque / SC;Sport / PE;2-1
nacional;0;2020;2020-02-12;Frei Paulistano / SE;Remo / PA;1-2
nacional;0;2020;2020-02-12;Manaus / AM;Coritiba / PR;1-0
nacional;0;2020;2020-02-12;Gama / DF;Brasil / RS;3-3
nacional;0;2020;2020-02-13;São Raimundo / RR;Cruzeiro / MG;2-2
nacional;0;2020;2020-02-05;Vilhenense / RO;Boa / MG;1-1
nacional;0;2020;2020-02-06;Brasiliense / DF;Paysandu / PA;1-1
nacional;0;2020;2020-02-05;Independente / PA;CRB / AL;2-3
nacional;0;2020;2020-02-26;Moto Club / MA;Fluminense / RJ;2-4
nacional;0;2020;2020-02-12;Atlético / BA;Botafogo / PB;0-0
nacional;0;2020;2020-02-06;Novorizontino / SP;Figueirense / SC;1-2
nacional;0;2020;2020-02-06;Vitória / ES;CSA / AL;2-1
nacional;0;2020;2020-02-19;Boavista / RJ;Chapecoense / SC;0-2
nacional;0;2020;2020-02-12;Caucaia / CE;São José / RS;1-2
nacional;0;2020;2020-02-06;União de Rondonópolis / MT;Atlético Goianiense / GO;0-1
nacional;0;2020;2020-02-05;Operário / MT;Santa Cruz / PE;0-0
nacional;0;2020;2020-02-11;Imperatriz / MA;Vitória / BA;0-0
nacional;0;2020;2020-02-19;Lagarto / SE;Volta Redonda / RJ;1-0
nacional;0;2020;2020-02-12;Bragantino / PA;Ceará / CE;1-2
nacional;0;2020;2020-02-12;Bangu / RJ;Oeste / SP;1-1
nacional;0;2020;2020-02-12;Campinense / PB;Atlético Mineiro / MG;0-0
nacional;0;2020;2020-02-13;Afogados / PE;Atlético / AC;3-0
nacional;0;2020;2020-02-13;Novo Hamburgo / RS;Ponte Preta / SP;1-2
nacional;0;2020;2020-02-12;Galvez / AC;Vila Nova / GO;0-1
nacional;0;2020;2020-02-12;Altos / PI;Vasco da Gama / RJ;1-1
nacional;0;2020;2020-02-05;Aquidauanense / MS;ABC / RN;0-1
nacional;0;2020;2020-02-05;Fast Clube / AM;Goiás / GO;0-2
nacional;0;2020;2020-02-05;Santo André / SP;Criciúma / SC;4-1
nacional;0;2020;2020-02-05;Santos / AP;América / MG;1-1
nacional;0;2020;2020-02-05;Barbalha / CE;Operário / PR;0-3
nacional;0;2020;2020-02-13;Ferroviária / SP;Avaí / SC;2-0
nacional;0;2020;2020-02-12;Águia Negra / MS;Sampaio Corrêa / MA;2-1
nacional;0;2020;2020-02-18;Vitória / ES;Figueirense / SC;0-1
nacional;0;2020;2020-02-19;Paysandu / PA;CRB / AL;1-1
nacional;0;2020;2020-02-19;Náutico / PE;Botafogo / RJ;1-1
nacional;0;2020;2020-02-19;Oeste / SP;Ceará / CE;1-1
nacional;0;2020;2020-02-20;Brusque / SC;Remo / PA;5-1
nacional;0;2020;2020-02-26;XV de Piracicaba / SP;Juventude / RS;1-1
nacional;0;2020;2020-02-26;Paraná / PR;Bahia de Feira / BA;3-2
nacional;0;2020;2020-02-26;Ríver / PI;América / RN;1-1
nacional;0;2020;2020-02-26;Ferroviária / SP;Águia Negra / MS;6-2
nacional;0;2020;2020-02-26;Afogados / PE;Atlético Mineiro / MG;2-2
nacional;0;2020;2020-02-27;São José / RS;Chapecoense / SC;0-0
nacional;0;2020;2020-02-27;Ponte Preta / SP;Vila Nova / GO;0-0
nacional;0;2020;2020-03-04;Fluminense / RJ;Botafogo / PB;2-0
nacional;0;2020;2020-03-04;Santo André / SP;Goiás / GO;0-2
nacional;0;2020;2020-03-04;Brasil / RS;Manaus / AM;1-0
nacional;0;2020;2020-03-04;Boa / MG;Cruzeiro / MG;1-1
nacional;0;2020;2020-03-04;Atlético Goianiense / GO;Santa Cruz / PE;1-1
nacional;0;2020;2020-03-05;Vitória / BA;Lagarto / SE;3-1
nacional;0;2020;2020-03-05;Operário / PR;América / MG;0-2
nacional;0;2020;2020-03-05;Vasco da Gama / RJ;ABC / RN;1-0
nacional;0;2020;2020-03-10;Botafogo / RJ;Paraná / PR;1-0
nacional;0;2020;2020-03-11;Juventude / RS;América / RN;1-1
nacional;0;2020;2020-03-11;Figueirense / SC;Fluminense / RJ;1-0
nacional;0;2020;2020-03-12;Ceará / CE;Vitória / BA;1-0
nacional;0;2020;2020-03-11;Ferroviária / SP;América / MG;0-0
nacional;0;2020;2020-03-11;Cruzeiro / MG;CRB / AL;0-2
nacional;0;2020;2020-03-11;Atlético Goianiense / GO;São José / RS;2-0
nacional;0;2020;2020-03-12;Vasco da Gama / RJ;Goiás / GO;0-1
nacional;0;2020;2020-03-12;Ponte Preta / SP;Afogados / PE;3-0
nacional;0;2020;2020-03-12;Brasil / RS;Brusque / SC;0-1
nacional;0;2020;2020-08-26;Paraná / PR;Botafogo / RJ;1-2
nacional;0;2020;2020-08-26;CRB / AL;Cruzeiro / MG;1-1
nacional;0;2020;2020-08-26;Vitória / BA;Ceará / CE;3-4
nacional;0;2020;2020-08-26;América / RN;Juventude / RS;1-1
nacional;0;2020;2020-08-27;São José / RS;Atlético Goianiense / GO;1-0
nacional;0;2020;2020-08-26;Goiás / GO;Vasco da Gama / RJ;1-2
nacional;0;2020;2020-08-25;América / MG;Ferroviária / SP;1-0
nacional;0;2020;2020-08-25;Afogados / PE;Ponte Preta / SP;0-2
nacional;0;2020;2020-08-27;Brusque / SC;Brasil / RS;1-0
nacional;0;2020;2020-08-25;Fluminense / RJ;Figueirense / SC;3-0
nacional;0;2020;2020-09-16;Fluminense / RJ;Atlético Goianiense / GO;1-0
nacional;0;2020;2020-09-16;Brusque / SC;Ceará / CE;0-2
nacional;0;2020;2020-09-17;Botafogo / RJ;Vasco da Gama / RJ;1-0
nacional;0;2020;2020-09-16;Ponte Preta / SP;América / MG;2-2
nacional;0;2020;2020-09-17;Juventude / RS;CRB / AL;2-0
nacional;0;2020;2020-09-24;Atlético Goianiense / GO;Fluminense / RJ;3-1
nacional;0;2020;2020-09-23;Ceará / CE;Brusque / SC;5-1
nacional;0;2020;2020-09-23;Vasco da Gama / RJ;Botafogo / RJ;0-0
nacional;0;2020;2020-09-22;América / MG;Ponte Preta / SP;3-1
nacional;0;2020;2020-09-22;CRB / AL;Juventude / RS;1-0
nacional;0;2020;2020-10-14;Fortaleza / CE;São Paulo / SP;3-3
nacional;0;2020;2020-10-25;São Paulo / SP;Fortaleza / CE;2-2
nacional;0;2020;2020-10-27;Botafogo / RJ;Cuiabá / MT;0-1
nacional;0;2020;2020-10-28;Santos / SP;Ceará / CE;0-0
nacional;0;2020;2020-10-28;Atlético Goianiense / GO;Internacional / RS;1-2
nacional;0;2020;2020-10-28;Athletico Paranaense / PR;Flamengo / RJ;0-1
nacional;0;2020;2020-10-28;Corinthians / SP;América / MG;0-1
nacional;0;2020;2020-10-29;Red Bull Bragantino / SP;Palmeiras / SP;1-3
nacional;0;2020;2020-10-29;Grêmio / RS;Juventude / RS;1-0
nacional;0;2020;2020-11-03;Cuiabá / MT;Botafogo / RJ;0-0
nacional;0;2020;2020-11-04;Ceará / CE;Santos / SP;1-0
nacional;0;2020;2020-11-03;Internacional / RS;Atlético Goianiense / GO;2-1
nacional;0;2020;2020-11-04;Flamengo / RJ;Athletico Paranaense / PR;3-2
nacional;0;2020;2020-11-04;América / MG;Corinthians / SP;1-1
nacional;0;2020;2020-11-05;Palmeiras / SP;Red Bull Bragantino / SP;1-0
nacional;0;2020;2020-11-05;Juventude / RS;Grêmio / RS;0-1
nacional;0;2020;2020-11-11;Flamengo / RJ;São Paulo / SP;1-2
nacional;0;2020;2020-11-11;Cuiabá / MT;Grêmio / RS;1-2
nacional;0;2020;2020-11-11;Internacional / RS;América / MG;0-1
nacional;0;2020;2020-11-11;Palmeiras / SP;Ceará / CE;3-0
nacional;0;2020;2020-11-18;São Paulo / SP;Flamengo / RJ;3-0
nacional;0;2020;2020-11-18;Grêmio / RS;Cuiabá / MT;2-0
nacional;0;2020;2020-11-18;América / MG;Internacional / RS;0-1
nacional;0;2020;2020-11-18;Ceará / CE;Palmeiras / SP;2-2
nacional;0;2020;2020-12-23;Grêmio / RS;São Paulo / SP;1-0
nacional;0;2020;2020-12-23;Palmeiras / SP;América / MG;1-1
nacional;0;2020;2020-12-30;São Paulo / SP;Grêmio / RS;0-0
nacional;0;2020;2020-12-30;América / MG;Palmeiras / SP;0-2
nacional;0;2020;2021-02-28;Grêmio / RS;Palmeiras / SP;0-1
nacional;0;2020;2021-03-07;Palmeiras / SP;Grêmio / RS;2-0
nacional;0;2021;2021-03-09;Águia Negra / MS;Vitória / BA;0-1
nacional;0;2021;2021-03-09;Campinense / PB;Bahia / BA;1-7
nacional;0;2021;2021-03-10;Madureira / RJ;Paysandu / PA;0-1
nacional;0;2021;2021-03-10;4 de Julho / PI;Confiança / SE;1-0
nacional;0;2021;2021-03-11;Real Brasília / DF;América / RN;0-2
nacional;0;2021;2021-03-10;Rio Branco / ES;Sampaio Corrêa / MA;2-1
nacional;0;2021;2021-03-10;Cianorte / PR;Paraná / PR;1-0
nacional;0;2021;2021-03-10;Juazeirense / BA;Sport / PE;3-2
nacional;0;2021;2021-03-10;Moto Club / MA;Botafogo / RJ;0-5
nacional;0;2021;2021-03-26;Ypiranga / AP;Santa Cruz / PE;0-4
nacional;0;2021;2021-03-11;Uberlândia / MG;Luverdense / MT;1-1
nacional;0;2021;2021-03-11;São Raimundo / RR;Cruzeiro / MG;1-1
nacional;0;2021;2021-03-10;Gama / DF;Ponte Preta / SP;1-2
nacional;0;2021;2021-03-11;Boavista / RJ;Goiás / GO;3-1
nacional;0;2021;2021-03-16;Murici / AL;Juventude / RS;0-3
nacional;0;2021;2021-03-16;Sergipe / SE;Cuiabá / MT;0-0
nacional;0;2021;2021-03-17;Esportivo / RS;Remo / PA;0-2
nacional;0;2021;2021-03-18;Mirassol / SP;Red Bull Bragantino / SP;2-3
nacional;0;2021;2021-03-17;Juventude / MA;Operário / PR;0-2
nacional;0;2021;2021-03-17;Picos / PI;Atlético / AC;1-0
nacional;0;2021;2021-03-27;Goianesia / GO;CRB / AL;2-3
nacional;0;2021;2021-03-25;Porto Velho / RO;Ferroviário / CE;0-1
nacional;0;2021;2021-03-17;Nova Mutum / MT;Tombense / MG;0-0
nacional;0;2021;2021-03-17;Atlético / BA;Vila Nova / GO;0-3
nacional;0;2021;2021-03-17;Retrô / PE;Brusque / SC;1-0
nacional;0;2021;2021-03-17;Galvez / AC;Atlético Goianiense / GO;1-3
nacional;0;2021;2021-03-17;Caxias / RS;Fortaleza / CE;0-1
nacional;0;2021;2021-03-17;Rio Branco - VN / ES;ABC / RN;1-1
nacional;0;2021;2021-03-17;Guarany / CE;CSA / AL;1-5
nacional;0;2021;2021-03-25;Palmas / TO;Avaí / SC;0-1
nacional;0;2021;2021-03-17;Castanhal / PA;Volta Redonda / RJ;0-3
nacional;0;2021;2021-03-17;Santa Cruz / RS;Joinville / SC;0-0
nacional;0;2021;2021-03-17;Salgueiro / PE;Corinthians / SP;0-3
nacional;0;2021;2021-03-18;Marília / SP;Criciúma / SC;0-0
nacional;0;2021;2021-03-18;Treze / PB;América / MG;0-1
nacional;0;2021;2021-03-26;Jaraguá / GO;Manaus / AM;1-4
nacional;0;2021;2021-03-18;Cascavel / PR;Figueirense / SC;2-1
nacional;0;2021;2021-03-18;União de Rondonópolis / MT;Coritiba / PR;0-1
nacional;0;2021;2021-03-18;Penarol / AM;Ypiranga / RS;1-1
nacional;0;2021;2021-03-18;Caldense / MG;Vasco da Gama / RJ;1-1
nacional;0;2021;2021-03-26;Corinthians / SP;Retrô / PE;1-1
nacional;0;2021;2021-04-01;Luverdense / MT;Red Bull Bragantino / SP;1-2
nacional;0;2021;2021-04-06;Coritiba / PR;Operário / PR;3-2
nacional;0;2021;2021-04-06;Fortaleza / CE;Ypiranga / RS;1-0
nacional;0;2021;2021-04-07;Picos / PI;Boavista / RJ;0-1
nacional;0;2021;2021-04-07;Juazeirense / BA;Volta Redonda / RJ;3-3
nacional;0;2021;2021-04-07;Vitória / BA;Rio Branco / ES;2-0
nacional;0;2021;2021-04-07;Bahia / BA;Manaus / AM;4-1
nacional;0;2021;2021-04-07;Tombense / MG;Vasco da Gama / RJ;1-2
nacional;0;2021;2021-04-08;Criciúma / SC;Ponte Preta / SP;1-1
nacional;0;2021;2021-04-08;Vila Nova / GO;Juventude / RS;1-1
nacional;0;2021;2021-04-13;Cianorte / PR;Santa Cruz / PE;1-0
nacional;0;2021;2021-04-13;Paysandu / PA;CRB / AL;1-2
nacional;0;2021;2021-04-13;CSA / AL;Remo / PA;1-1
nacional;0;2021;2021-04-14;América / MG;Ferroviário / CE;1-1
nacional;0;2021;2021-04-14;ABC / RN;Botafogo / RJ;1-1
nacional;0;2021;2021-04-14;América / RN;Cruzeiro / MG;0-1
nacional;0;2021;2021-04-15;Avaí / SC;Cascavel / PR;2-0
nacional;0;2021;2021-04-15;4 de Julho / PI;Cuiabá / MT;0-0
nacional;0;2021;2021-04-15;Joinville / SC;Atlético Goianiense / GO;0-2
nacional;0;2021;2021-06-01;Cianorte / PR;Santos / SP;0-2
nacional;0;2021;2021-06-01;Vila Nova / GO;Bahia / BA;0-1
nacional;0;2021;2021-06-03;CRB / AL;Palmeiras / SP;0-1
nacional;0;2021;2021-06-01;4 de Julho / PI;São Paulo / SP;3-2
nacional;0;2021;2021-06-02;Fluminense / RJ;Red Bull Bragantino / SP;2-0
nacional;0;2021;2021-06-02;Fortaleza / CE;Ceará / CE;1-1
nacional;0;2021;2021-06-02;Grêmio / RS;Brasiliense / DF;2-0
nacional;0;2021;2021-06-02;América / MG;Criciúma / SC;0-0
nacional;0;2021;2021-06-03;Avaí / SC;Athletico Paranaense / PR;1-1
nacional;0;2021;2021-06-02;Remo / PA;Atlético Mineiro / MG;0-2
nacional;0;2021;2021-06-02;Corinthians / SP;Atlético Goianiense / GO;0-2
nacional;0;2021;2021-06-03;Vitória / BA;Internacional / RS;0-1
nacional;0;2021;2021-06-03;Cruzeiro / MG;Juazeirense / BA;1-0
nacional;0;2021;2021-06-02;Chapecoense / SC;ABC / RN;3-1
nacional;0;2021;2021-06-10;Coritiba / PR;Flamengo / RJ;0-1
nacional;0;2021;2021-06-01;Boavista / RJ;Vasco da Gama / RJ;0-1
nacional;0;2021;2021-06-08;Santos / SP;Cianorte / PR;1-0
nacional;0;2021;2021-06-09;Bahia / BA;Vila Nova / GO;1-0
nacional;0;2021;2021-06-09;Palmeiras / SP;CRB / AL;0-1
nacional;0;2021;2021-06-08;São Paulo / SP;4 de Julho / PI;9-1
nacional;0;2021;2021-06-09;Red Bull Bragantino / SP;Fluminense / RJ;2-1
nacional;0;2021;2021-06-10;Ceará / CE;Fortaleza / CE;0-3
nacional;0;2021;2021-06-10;Brasiliense / DF;Grêmio / RS;0-0
nacional;0;2021;2021-06-09;Criciúma / SC;América / MG;2-2
nacional;0;2021;2021-06-09;Athletico Paranaense / PR;Avaí / SC;1-0
nacional;0;2021;2021-06-10;Atlético Mineiro / MG;Remo / PA;2-1
nacional;0;2021;2021-06-09;Atlético Goianiense / GO;Corinthians / SP;0-0
nacional;0;2021;2021-06-10;Internacional / RS;Vitória / BA;1-3
nacional;0;2021;2021-06-09;Juazeirense / BA;Cruzeiro / MG;1-0
nacional;0;2021;2021-06-09;ABC / RN;Chapecoense / SC;3-0
nacional;0;2021;2021-06-16;Flamengo / RJ;Coritiba / PR;2-0
nacional;0;2021;2021-06-09;Vasco da Gama / RJ;Boavista / RJ;1-1
nacional;0;2021;2021-07-28;São Paulo / SP;Vasco da Gama / RJ;2-0
nacional;0;2021;2021-07-27;Criciúma / SC;Fluminense / RJ;2-1
nacional;0;2021;2021-07-27;Vitória / BA;Grêmio / RS;0-3
nacional;0;2021;2021-07-29;Fortaleza / CE;CRB / AL;2-1
nacional;0;2021;2021-07-29;Flamengo / RJ;ABC / RN;6-0
nacional;0;2021;2021-07-28;Athletico Paranaense / PR;Atlético Goianiense / GO;2-1
nacional;0;2021;2021-07-28;Atlético Mineiro / MG;Bahia / BA;2-0
nacional;0;2021;2021-07-28;Santos / SP;Juazeirense / BA;4-0
nacional;0;2021;2021-08-04;Vasco da Gama / RJ;São Paulo / SP;1-2
nacional;0;2021;2021-07-31;Fluminense / RJ;Criciúma / SC;3-0
nacional;0;2021;2021-08-03;Grêmio / RS;Vitória / BA;1-0
nacional;0;2021;2021-08-04;CRB / AL;Fortaleza / CE;0-1
nacional;0;2021;2021-08-05;ABC / RN;Flamengo / RJ;0-1
nacional;0;2021;2021-08-04;Atlético Goianiense / GO;Athletico Paranaense / PR;2-2
nacional;0;2021;2021-08-04;Bahia / BA;Atlético Mineiro / MG;2-1
nacional;0;2021;2021-08-05;Juazeirense / BA;Santos / SP;2-0
nacional;0;2021;2021-08-25;Athletico Paranaense / PR;Santos / SP;1-0
nacional;0;2021;2021-08-25;Grêmio / RS;Flamengo / RJ;0-4
nacional;0;2021;2021-08-25;São Paulo / SP;Fortaleza / CE;2-2
nacional;0;2021;2021-08-26;Fluminense / RJ;Atlético Mineiro / MG;1-2
nacional;0;2021;2021-09-14;Santos / SP;Athletico Paranaense / PR;0-1
nacional;0;2021;2021-09-15;Flamengo / RJ;Grêmio / RS;2-0
nacional;0;2021;2021-09-15;Fortaleza / CE;São Paulo / SP;3-1
nacional;0;2021;2021-09-15;Atlético Mineiro / MG;Fluminense / RJ;1-0
nacional;0;2021;2021-10-20;Athletico Paranaense / PR;Flamengo / RJ;2-2
nacional;0;2021;2021-10-20;Atlético Mineiro / MG;Fortaleza / CE;4-0
nacional;0;2021;2021-10-27;Flamengo / RJ;Athletico Paranaense / PR;0-3
nacional;0;2021;2021-10-27;Fortaleza / CE;Atlético Mineiro / MG;1-2
nacional;0;2021;2021-12-12;Atlético Mineiro / MG;Athletico Paranaense / PR;4-0
nacional;0;2021;2021-12-15;Athletico Paranaense / PR;Atlético Mineiro / MG;1-2
nacional;0;2022;2022-03-01;Moto Club / MA;Chapecoense / SC;3-2
nacional;0;2022;2022-03-01;Icasa / CE;Tombense / MG;0-0
nacional;0;2022;2022-02-24;Bahia de Feira / BA;Coritiba / PR;2-5
nacional;0;2022;2022-03-01;Pouso Alegre / MG;Paraná / PR;2-0
nacional;0;2022;2022-03-01;Mirassol / SP;Grêmio / RS;3-2
nacional;0;2022;2022-02-23;Azuriz / PR;Botafogo / SP;1-0
nacional;0;2022;2022-02-22;URT / MG;Avaí / SC;1-1
nacional;0;2022;2022-03-02;Ceilândia / DF;Londrina / PR;2-0
nacional;0;2022;2022-03-03;União de Rondonópolis / MT;Atlético Goianiense / GO;0-3
nacional;0;2022;2022-03-03;Nova Venecia / ES;Ferroviário / CE;2-1
nacional;0;2022;2022-03-02;Porto Velho / RO;Juventude / RS;1-2
nacional;0;2022;2022-03-02;Real Noroeste / ES;Operário / PR;2-1
nacional;0;2022;2022-03-02;Ferroviária / SP;Vasco da Gama / RJ;0-1
nacional;0;2022;2022-03-02;Gremio Anapolis / GO;Juazeirense / BA;0-0
nacional;0;2022;2022-02-23;Atlético / BA;CSA / AL;1-1
nacional;0;2022;2022-03-02;Trem / AP;Paysandu / PA;0-3
nacional;0;2022;2022-03-02;São Raimundo / RR;Ceará / CE;0-3
nacional;0;2022;2022-03-02;Tuna Luso / PA;Novorizontino / SP;1-0
nacional;0;2022;2022-02-23;ASA / AL;Cuiabá / MT;0-2
nacional;0;2022;2022-02-22;Lagarto / SE;Figueirense / SC;0-0
nacional;0;2022;2022-03-02;Altos / PI;Sport / PE;1-0
nacional;0;2022;2022-03-02;Costa Rica / MS;ABC / RN;0-3
nacional;0;2022;2022-03-01;Sousa / PB;Goiás / GO;1-1
nacional;0;2022;2022-02-24;Nova Iguaçu / RJ;Criciúma / SC;0-0
nacional;0;2022;2022-03-03;Globo / RN;Internacional / RS;2-0
nacional;0;2022;2022-02-23;Humaitá / AC;Brasiliense / DF;2-2
nacional;0;2022;2022-03-02;Rio Branco / AC;Vila Nova / GO;0-0
nacional;0;2022;2022-03-01;Marica / RJ;Guarani / SP;0-1
nacional;0;2022;2022-02-23;Sergipe / SE;Cruzeiro / MG;0-5
nacional;0;2022;2022-02-23;Tuntum / MA;Volta Redonda / RJ;4-2
nacional;0;2022;2022-03-02;Portuguesa / RJ;CRB / AL;1-0
nacional;0;2022;2022-03-02;Operário / MT;Sampaio Corrêa / MA;1-2
nacional;0;2022;2022-02-24;Campinense / PB;São Paulo / SP;0-0
nacional;0;2022;2022-02-24;São Raimundo / AM;Manaus / AM;0-1
nacional;0;2022;2022-02-22;Cascavel / PR;Ponte Preta / SP;1-0
nacional;0;2022;2022-02-23;Tocantinópolis / TO;Náutico / PE;1-0
nacional;0;2022;2022-02-23;Salgueiro / PE;Santos / SP;0-3
nacional;0;2022;2022-02-24;Fluminense / PI;Oeste / SP;2-0
nacional;0;2022;2022-03-03;Castanhal / PA;Vitória / BA;1-1
nacional;0;2022;2022-02-23;Gloria / RS;Brasil / RS;1-0
nacional;0;2022;2022-03-08;Figueirense / SC;Cuiabá / MT;2-2
nacional;0;2022;2022-03-08;Fluminense / PI;Santos / SP;1-1
nacional;0;2022;2022-03-09;Azuriz / PR;Mirassol / SP;1-0
nacional;0;2022;2022-03-23;Vitória / BA;Gloria / RS;2-0
nacional;0;2022;2022-03-09;Juazeirense / BA;Vasco da Gama / RJ;1-1
nacional;0;2022;2022-03-10;Pouso Alegre / MG;Coritiba / PR;1-1
nacional;0;2022;2022-03-10;Avaí / SC;Ceilândia / DF;1-2
nacional;0;2022;2022-03-15;Portuguesa / RJ;Sampaio Corrêa / MA;2-0
nacional;0;2022;2022-03-15;Atlético Goianiense / GO;Nova Venecia / ES;2-1
nacional;0;2022;2022-03-15;Ceará / CE;Tuna Luso / PA;2-0
nacional;0;2022;2022-03-15;Guarani / SP;Vila Nova / GO;2-2
nacional;0;2022;2022-03-16;ABC / RN;Altos / PI;1-1
nacional;0;2022;2022-03-16;Globo / RN;Brasiliense / DF;1-1
nacional;0;2022;2022-03-16;Tuntum / MA;Cruzeiro / MG;0-3
nacional;0;2022;2022-03-16;Tocantinópolis / TO;Cascavel / PR;2-0
nacional;0;2022;2022-03-16;CSA / AL;Paysandu / PA;4-1
nacional;0;2022;2022-03-16;São Paulo / SP;Manaus / AM;2-0
nacional;0;2022;2022-03-16;Moto Club / MA;Tombense / MG;1-1
nacional;0;2022;2022-03-17;Real Noroeste / ES;Juventude / RS;0-1
nacional;0;2022;2022-03-17;Goiás / GO;Criciúma / SC;1-0
nacional;0;2022;2022-04-19;Bahia / BA;Azuriz / PR;0-0
nacional;0;2022;2022-04-19;CSA / AL;América / MG;0-3
nacional;0;2022;2022-04-19;Fluminense / RJ;Vila Nova / GO;3-2
nacional;0;2022;2022-04-19;Remo / PA;Cruzeiro / MG;2-1
nacional;0;2022;2022-04-20;Goiás / GO;Red Bull Bragantino / SP;1-2
nacional;0;2022;2022-04-20;Atlético Mineiro / MG;Brasiliense / DF;3-0
nacional;0;2022;2022-04-20;Fortaleza / CE;Vitória / BA;3-0
nacional;0;2022;2022-04-20;Tocantinópolis / TO;Athletico Paranaense / PR;2-5
nacional;0;2022;2022-04-20;Juventude / RS;São Paulo / SP;2-2
nacional;0;2022;2022-04-20;Coritiba / PR;Santos / SP;1-0
nacional;0;2022;2022-04-20;Tombense / MG;Ceará / CE;0-2
nacional;0;2022;2022-04-20;Portuguesa / RJ;Corinthians / SP;1-1
nacional;0;2022;2022-04-20;Ceilândia / DF;Botafogo / RJ;0-3
nacional;0;2022;2022-04-21;Atlético Goianiense / GO;Cuiabá / MT;1-1
nacional;0;2022;2022-04-30;Palmeiras / SP;Juazeirense / BA;2-1
nacional;0;2022;2022-05-01;Altos / PI;Flamengo / RJ;1-2
nacional;0;2022;2022-05-10;América / MG;CSA / AL;2-0
nacional;0;2022;2022-05-10;Azuriz / PR;Bahia / BA;1-1
nacional;0;2022;2022-05-10;Athletico Paranaense / PR;Tocantinópolis / TO;4-0
nacional;0;2022;2022-05-11;Ceará / CE;Tombense / MG;2-0
nacional;0;2022;2022-05-11;Juazeirense / BA;Palmeiras / SP;1-2
nacional;0;2022;2022-05-12;Cruzeiro / MG;Remo / PA;1-0
nacional;0;2022;2022-05-11;Vila Nova / GO;Fluminense / RJ;0-2
nacional;0;2022;2022-05-11;Corinthians / SP;Portuguesa / RJ;2-0
nacional;0;2022;2022-05-11;Cuiabá / MT;Atlético Goianiense / GO;0-0
nacional;0;2022;2022-05-12;Vitória / BA;Fortaleza / CE;0-1
nacional;0;2022;2022-05-12;São Paulo / SP;Juventude / RS;2-0
nacional;0;2022;2022-05-12;Botafogo / RJ;Ceilândia / DF;3-0
nacional;0;2022;2022-05-12;Santos / SP;Coritiba / PR;3-0
nacional;0;2022;2022-05-31;Red Bull Bragantino / SP;Goiás / GO;0-1
nacional;0;2022;2022-05-11;Flamengo / RJ;Altos / PI;2-0
nacional;0;2022;2022-05-22;Brasiliense / DF;Atlético Mineiro / MG;0-1
nacional;0;2022;2022-06-22;Corinthians / SP;Santos / SP;4-0
nacional;0;2022;2022-06-23;São Paulo / SP;Palmeiras / SP;1-0
nacional;0;2022;2022-06-22;Bahia / BA;Athletico Paranaense / PR;1-2
nacional;0;2022;2022-06-22;Atlético Goianiense / GO;Goiás / GO;0-0
nacional;0;2022;2022-06-22;Fortaleza / CE;Ceará / CE;2-0
nacional;0;2022;2022-06-23;Fluminense / RJ;Cruzeiro / MG;2-1
nacional;0;2022;2022-06-30;América / MG;Botafogo / RJ;3-0
nacional;0;2022;2022-06-22;Atlético Mineiro / MG;Flamengo / RJ;2-1
nacional;0;2022;2022-07-13;Santos / SP;Corinthians / SP;1-0
nacional;0;2022;2022-07-14;Palmeiras / SP;São Paulo / SP;2-1
nacional;0;2022;2022-07-12;Athletico Paranaense / PR;Bahia / BA;2-1
nacional;0;2022;2022-07-13;Goiás / GO;Atlético Goianiense / GO;0-3
nacional;0;2022;2022-07-13;Ceará / CE;Fortaleza / CE;1-0
nacional;0;2022;2022-07-12;Cruzeiro / MG;Fluminense / RJ;0-3
nacional;0;2022;2022-07-14;Botafogo / RJ;América / MG;0-2
nacional;0;2022;2022-07-13;Flamengo / RJ;Atlético Mineiro / MG;2-0
nacional;0;2022;2022-07-27;Atlético Goianiense / GO;Corinthians / SP;2-0
nacional;0;2022;2022-07-27;Flamengo / RJ;Athletico Paranaense / PR;0-0
nacional;0;2022;2022-07-28;São Paulo / SP;América / MG;1-0
nacional;0;2022;2022-07-28;Fortaleza / CE;Fluminense / RJ;0-1
nacional;0;2022;2022-08-17;Fluminense / RJ;Fortaleza / CE;2-2
nacional;0;2022;2022-08-17;Corinthians / SP;Atlético Goianiense / GO;4-1
nacional;0;2022;2022-08-17;Athletico Paranaense / PR;Flamengo / RJ;0-1
nacional;0;2022;2022-08-18;América / MG;São Paulo / SP;2-2
nacional;0;2022;2022-08-24;Fluminense / RJ;Corinthians / SP;2-2
nacional;0;2022;2022-08-24;São Paulo / SP;Flamengo / RJ;1-3
nacional;0;2022;2022-09-14;Flamengo / RJ;São Paulo / SP;1-0
nacional;0;2022;2022-09-15;Corinthians / SP;Fluminense / RJ;3-0
