estado;divisao;ano;data;mandante;visitante;placar
regional;0;2025;2025-02-04;Aparecidense;União Rondonópolis;2-3
regional;0;2025;2025-02-04;Vila Nova;Luverdense;"1-1(9-8 Pen.)"
regional;0;2025;2025-02-05;Paysandu;Gazin Porto Velho EC;"1-1(5-4 Pen.)"
regional;0;2025;2025-02-05;Amazonas FC;Tocantinópolis;5-1
regional;0;2025;2025-02-06;Brasiliense;Capital CF;"0-0(5-3 Pen.)"
regional;0;2025;2025-02-06;Goiás;Rio Branco-ES;6-0
regional;0;2025;2025-02-06;Remo;São Raimundo-RR;"1-1(3-4 Pen.)"
regional;0;2025;2025-02-06;Manaus FC;Águia;3-2
regional;0;2025;2025-02-12;União Rondonópolis;Goiás;0-2
regional;0;2025;2025-02-12;São Raimundo-RR;Amazonas FC;2-0
regional;0;2025;2025-02-13;Paysandu;Manaus FC;0-0
regional;0;2025;2025-02-13;Brasiliense;Vila Nova;1-1
regional;0;2025;2025-02-19;Vila Nova;Brasiliense;1-3
regional;0;2025;2025-02-26;Goiás;União Rondonópolis;3-0
regional;0;2025;2025-02-26;Manaus FC;Paysandu;1-4
regional;0;2025;2025-02-27;Amazonas FC;São Raimundo-RR;0-0
regional;0;2025;2025-03-12;Brasiliense;Goiás;3-3
regional;0;2025;2025-03-12;São Raimundo-RR;Paysandu;2-2
regional;0;2025;2025-03-19;Goiás;Brasiliense;"0-0(5-4 Pen.)"
regional;0;2025;2025-03-19;Paysandu;São Raimundo-RR;3-0
regional;0;2025;2025-04-09;Paysandu;Goiás;0-0
regional;0;2025;2025-04-23;Goiás;Paysandu;"1-1(4-5 Pen.)"
regional;0;2024;2024-02-22;SC Humaitá;Trem;"1-1(2-4 Pen.)"
regional;0;2024;2024-02-28;Ceilândia;Real Brasília;"0-0(4-3 Pen.)"
regional;0;2024;2024-02-28;Gazin Porto Velho EC;Anápolis;"1-1(5-3 Pen.)"
regional;0;2024;2024-02-28;Real Noroeste;Rio Branco-ES;1-2
regional;0;2024;2024-02-28;Águia;Rio Branco-AC;0-2
regional;0;2024;2024-02-28;Tocantinópolis;Manauara EC;2-1
regional;0;2024;2024-02-28;União Rondonópolis;Costa Rica EC;4-0
regional;0;2024;2024-02-29;São Raimundo-RR;Capital Fc;"3-3(4-4 Pen.)"
regional;0;2024;2024-03-05;Manaus FC;Tocantinópolis;3-2
regional;0;2024;2024-03-06;Goiás;União Rondonópolis;2-0
regional;0;2024;2024-03-06;Paysandu;Rio Branco-AC;3-0
regional;0;2024;2024-03-06;Cuiabá;Gazin Porto Velho EC;5-0
regional;0;2024;2024-03-06;Amazonas FC;Capital Fc;4-1
regional;0;2024;2024-03-07;Remo;Trem;3-1
regional;0;2024;2024-03-07;Brasiliense;Ceilândia;0-0
regional;0;2024;2024-03-12;Vila Nova;Rio Branco-ES;1-0
regional;0;2024;2024-03-20;Remo;Amazonas FC;2-1
regional;0;2024;2024-03-20;Vila Nova;Goiás;1-0
regional;0;2024;2024-03-20;Brasiliense;Cuiabá;1-4
regional;0;2024;2024-03-21;Manaus FC;Paysandu;1-0
regional;0;2024;2024-03-23;Amazonas FC;Remo;2-2
regional;0;2024;2024-03-24;Paysandu;Manaus FC;4-1
regional;0;2024;2024-03-24;Goiás;Vila Nova;1-1
regional;0;2024;2024-03-27;Cuiabá;Brasiliense;4-1
regional;0;2024;2024-04-03;Paysandu;Remo;0-0
regional;0;2024;2024-04-10;Remo;Paysandu;"1-1(3-4 Pen.)"
regional;0;2024;2024-04-17;Vila Nova;Cuiabá;2-0
regional;0;2024;2024-05-11;Cuiabá;Vila Nova;"4-2(2-4 Pen.)"
regional;0;2024;2024-05-22;Paysandu;Vila Nova;6-0
regional;0;2024;2024-05-29;Vila Nova;Paysandu;0-4
regional;0;2023;2023-02-17;Atlético-AC;São Francisco FC;3-6
regional;0;2023;2023-02-18;Ceilândia;Rio Branco-ES;1-0
regional;0;2023;2023-02-18;Tocantinópolis;Operário-MS;1-1
regional;0;2023;2023-02-18;Luverdense;Interporto;2-1
regional;0;2023;2023-02-18;SC Humaitá;Trem;2-0
regional;0;2023;2023-02-19;Castanhal;Real Ariquemes;2-3
regional;0;2023;2023-02-19;União Rondonópolis;Real Noroeste;1-0
regional;0;2023;2023-02-19;Rio Branco-AC;Princesa;0-1
regional;0;2023;2023-02-22;Paysandu;Real Ariquemes;3-0
regional;0;2023;2023-02-22;Goiás;União Rondonópolis;3-0
regional;0;2023;2023-02-22;Manaus FC;Princesa;0-2
regional;0;2023;2023-02-22;Brasiliense;Tocantinópolis;4-2
regional;0;2023;2023-02-23;Vila Nova;Luverdense;"0-0(4-3 Pen.)"
regional;0;2023;2023-03-01;Remo;SC Humaitá;4-1
regional;0;2023;2023-03-01;São Raimundo-RR;São Francisco FC;6-0
regional;0;2023;2023-03-01;Cuiabá;Ceilândia;3-0
regional;0;2023;2023-03-08;Brasiliense;Goiás;0-0
regional;0;2023;2023-03-08;Princesa;Paysandu;0-0
regional;0;2023;2023-03-15;Vila Nova;Cuiabá;0-2
regional;0;2023;2023-03-15;São Raimundo-RR;Remo;1-0
regional;0;2023;2023-03-22;Remo;São Raimundo-RR;3-0
regional;0;2023;2023-03-22;Cuiabá;Vila Nova;1-1
regional;0;2023;2023-03-23;Goiás;Brasiliense;1-0
regional;0;2023;2023-03-23;Paysandu;Princesa;"0-0(5-3 Pen.)"
regional;0;2023;2023-03-26;Paysandu;Remo;0-1
regional;0;2023;2023-03-26;Cuiabá;Goiás;1-0
regional;0;2023;2023-03-29;Goiás;Cuiabá;2-0
regional;0;2023;2023-03-29;Remo;Paysandu;"1-2(2-4 Pen.)"
regional;0;2023;2023-05-17;Paysandu;Goiás;0-2
regional;0;2023;2023-05-31;Goiás;Paysandu;2-1
regional;0;2022;2022-10-25;SC Humaitá;Náutico-RR;3-0
regional;0;2022;2022-10-27;Goiás;Real Noroeste;"2-2(4-5 Pen.)"
regional;0;2022;2022-10-28;São Raimundo-RR;São Raimundo-AM;1-2
regional;0;2022;2022-10-28;Vila Nova;CEOV Operário;2-1
regional;0;2022;2022-10-28;Rio Branco-AC;Tuna Luso;"1-1(Pro.)"
regional;0;2022;2022-10-29;Real Ariquemes;Tocantinópolis;0-4
regional;0;2022;2022-10-29;Cuiabá;Costa Rica EC;2-0
regional;0;2022;2022-10-29;Paysandu;SC Humaitá;3-0
regional;0;2022;2022-10-30;Luverdense;Brasiliense;0-1
regional;0;2022;2022-11-01;Vila Nova;Real Noroeste;"0-0(3-2 Pen.)"
regional;0;2022;2022-11-01;Paysandu;Tocantinópolis;2-0
regional;0;2022;2022-11-02;Tuna Luso;São Raimundo-AM;0-3
regional;0;2022;2022-11-02;Cuiabá;Brasiliense;0-3
regional;0;2022;2022-11-08;São Raimundo-AM;Paysandu;2-2
regional;0;2022;2022-11-09;Brasiliense;Vila Nova;1-1
regional;0;2022;2022-11-12;Vila Nova;Brasiliense;2-1
regional;0;2022;2022-11-12;Paysandu;São Raimundo-AM;3-0
regional;0;2022;2022-11-15;Paysandu;Vila Nova;0-0
regional;0;2022;2022-11-19;Vila Nova;Paysandu;"1-1(3-4 Pen.)"
regional;0;2021;2021-10-13;Sinop;Porto Velho Esporte Clube;0-1
regional;0;2021;2021-10-13;Fast Clube;Castanhal;0-2
regional;0;2021;2021-10-13;Águia Negra;Nova Mutum;1-3
regional;0;2021;2021-10-13;Brasiliense;Rio Branco-ES;"0-0(5-3 Pen.)"
regional;0;2021;2021-10-13;Real Ariquemes;Penarol-AM;0-2
regional;0;2021;2021-10-13;Galvez EC;Ypiranga-AP;"1-1(4-1 Pen.)"
regional;0;2021;2021-10-14;Gama;Aquidauanense;0-1
regional;0;2021;2021-10-14;Interporto;Rio Branco de Venda Nova;0-1
regional;0;2021;2021-10-19;Remo;Galvez EC;9-0
regional;0;2021;2021-10-20;Manaus FC;Porto Velho Esporte Clube;2-0
regional;0;2021;2021-10-20;São Raimundo-RR;Castanhal;1-2
regional;0;2021;2021-10-20;Rio Branco-AC;Nova Mutum;1-4
regional;0;2021;2021-10-20;Paysandu;Penarol-AM;6-0
regional;0;2021;2021-10-20;Cuiabá;Brasiliense;"0-0(6-7 Pen.)"
regional;0;2021;2021-10-21;Atlético-AC;Aquidauanense;1-1
regional;0;2021;2021-10-21;Vila Nova;Rio Branco de Venda Nova;3-0
regional;0;2021;2021-10-27;Paysandu;Castanhal;1-1
regional;0;2021;2021-10-28;Brasiliense;Nova Mutum;1-0
regional;0;2021;2021-10-28;Aquidauanense;Vila Nova;0-1
regional;0;2021;2021-11-03;Nova Mutum;Brasiliense;"1-0(3-2 Pen.)"
regional;0;2021;2021-11-04;Vila Nova;Aquidauanense;7-0
regional;0;2021;2021-11-10;Castanhal;Paysandu;1-3
regional;0;2021;2021-11-12;Manaus FC;Remo;1-1
regional;0;2021;2021-11-24;Vila Nova;Nova Mutum;3-0
regional;0;2021;2021-11-24;Remo;Manaus FC;3-0
regional;0;2021;2021-12-01;Paysandu;Remo;2-2
regional;0;2021;2021-12-02;Nova Mutum;Vila Nova;1-1
regional;0;2021;2021-12-04;Remo;Paysandu;2-0
regional;0;2021;2021-12-08;Vila Nova;Remo;0-0
regional;0;2021;2021-12-11;Remo;Vila Nova;"0-0(4-2 Pen.)"
regional;0;2020;2021-01-20;Fast Clube;Independente Tucuruí;0-2
regional;0;2020;2021-01-20;Brasiliense;Vitória-ES;4-0
regional;0;2020;2021-01-20;Palmas;Real Noroeste;2-0
regional;0;2020;2021-01-20;Aparecidense;Aquidauanense;7-0
regional;0;2020;2021-01-20;Sinop;Águia Negra;4-0
regional;0;2020;2021-01-20;São Raimundo-RR;Galvez EC;3-4
regional;0;2020;2021-01-21;Manaus FC;Ji-Paraná;5-0
regional;0;2020;2021-01-24;Santos-AP;Gama;0-2
regional;0;2020;2021-01-24;Luverdense;Brasiliense;1-2
regional;0;2020;2021-01-25;Atlético Goianiense;Sinop;5-1
regional;0;2020;2021-01-25;Atlético-AC;Manaus FC;1-5
regional;0;2020;2021-01-25;Cuiabá;Aparecidense;2-1
regional;0;2020;2021-01-27;Remo;Gama;1-0
regional;0;2020;2021-01-27;Rio Branco-AC;Independente Tucuruí;1-3
regional;0;2020;2021-01-28;Paysandu;Galvez EC;4-1
regional;0;2020;2021-02-02;Vila Nova;Palmas;3-1
regional;0;2020;2021-02-03;Manaus FC;Paysandu;1-1
regional;0;2020;2021-02-03;Remo;Independente Tucuruí;2-0
regional;0;2020;2021-02-04;Atlético Goianiense;Brasiliense;1-2
regional;0;2020;2021-02-05;Cuiabá;Vila Nova;1-0
regional;0;2020;2021-02-07;Brasiliense;Atlético Goianiense;3-1
regional;0;2020;2021-02-07;Paysandu;Manaus FC;1-2
regional;0;2020;2021-02-07;Independente Tucuruí;Remo;"3-1(0-3 Pen.)"
regional;0;2020;2021-02-08;Vila Nova;Cuiabá;3-0
regional;0;2020;2021-02-13;Manaus FC;Remo;1-1
regional;0;2020;2021-02-14;Vila Nova;Brasiliense;0-2
regional;0;2020;2021-02-18;Brasiliense;Vila Nova;"1-3(5-3 Pen.)"
regional;0;2020;2021-02-18;Remo;Manaus FC;6-2
regional;0;2020;2021-02-21;Brasiliense;Remo;2-1
regional;0;2020;2021-02-24;Remo;Brasiliense;"2-1(4-5 Pen.)"
regional;0;2025;2025-01-21;CSA;Confiança;2-1
regional;0;2025;2025-01-22;América-RN;Juazeirense;2-1
regional;0;2025;2025-01-22;Ferroviário;Sport;1-2
regional;0;2025;2025-01-22;CRB;Vitória;2-2
regional;0;2025;2025-01-22;Náutico;Ceará;1-0
regional;0;2025;2025-01-23;Fortaleza;Moto Club;2-0
regional;0;2025;2025-01-23;Sousa;Altos;2-1
regional;0;2025;2025-01-23;Bahia;Sampaio Corrêa;4-0
regional;0;2025;2025-02-04;Sampaio Corrêa;América-RN;2-2
regional;0;2025;2025-02-04;Sport;Fortaleza;0-2
regional;0;2025;2025-02-04;Vitória;Sousa;1-0
regional;0;2025;2025-02-05;Confiança;Náutico;1-0
regional;0;2025;2025-02-05;Juazeirense;Bahia;0-0
regional;0;2025;2025-02-05;Moto Club;Ferroviário;1-1
regional;0;2025;2025-02-05;Altos;CRB;1-1
regional;0;2025;2025-02-05;Ceará;CSA;1-0
regional;0;2025;2025-02-11;CRB;Moto Club;2-2
regional;0;2025;2025-02-11;Vitória;Ferroviário;2-1
regional;0;2025;2025-02-11;Altos;Fortaleza;2-1
regional;0;2025;2025-02-11;Sousa;Sport;1-2
regional;0;2025;2025-02-12;Bahia;América-RN;5-1
regional;0;2025;2025-02-12;Ceará;Confiança;1-1
regional;0;2025;2025-02-12;Náutico;Juazeirense;0-0
regional;0;2025;2025-02-13;CSA;Sampaio Corrêa;4-0
regional;0;2025;2025-02-18;América-RN;Confiança;2-1
regional;0;2025;2025-02-18;Ferroviário;Altos;1-0
regional;0;2025;2025-02-19;CRB;Sousa;4-1
regional;0;2025;2025-02-19;Sport;Moto Club;5-0
regional;0;2025;2025-02-19;Fortaleza;Vitória;1-2
regional;0;2025;2025-02-26;Sampaio Corrêa;Juazeirense;0-1
regional;0;2025;2025-02-26;CSA;Náutico;4-1
regional;0;2025;2025-03-05;Fortaleza;Ferroviário;4-0
regional;0;2025;2025-03-05;Moto Club;Sousa;3-1
regional;0;2025;2025-03-05;Vitória;Altos;1-1
regional;0;2025;2025-03-05;Sport;CRB;2-1
regional;0;2025;2025-03-06;Ceará;América-RN;1-0
regional;0;2025;2025-03-06;Sampaio Corrêa;Náutico;1-1
regional;0;2025;2025-03-06;Juazeirense;CSA;2-2
regional;0;2025;2025-03-18;Náutico;América-RN;1-0
regional;0;2025;2025-03-19;Confiança;Sampaio Corrêa;2-0
regional;0;2025;2025-03-19;CSA;Bahia;1-2
regional;0;2025;2025-03-19;Ceará;Juazeirense;2-0
regional;0;2025;2025-03-19;Sousa;Fortaleza;2-1
regional;0;2025;2025-03-19;Vitória;Sport;1-0
regional;0;2025;2025-03-20;Altos;Moto Club;1-1
regional;0;2025;2025-03-21;CRB;Ferroviário;1-2
regional;0;2025;2025-03-26;Bahia;Ceará;3-2
regional;0;2025;2025-03-26;Ferroviário;Sousa;2-0
regional;0;2025;2025-03-26;Sport;Altos;0-1
regional;0;2025;2025-03-26;Fortaleza;CRB;0-1
regional;0;2025;2025-03-26;Moto Club;Vitória;1-1
regional;0;2025;2025-06-04;Confiança;Bahia;2-0
regional;0;2025;2025-06-07;América-RN;CSA;0-1
regional;0;2025;2025-06-07;Juazeirense;Confiança;0-0
regional;0;2025;2025-06-07;Bahia;Náutico;3-1
regional;0;2025;2025-06-07;Sampaio Corrêa;Ceará;1-2
regional;0;2025;2025-07-08;Vitória;Confiança;0-1
regional;0;2025;2025-07-09;CSA;Ferroviário;2-1
regional;0;2025;2025-07-09;Sport;Ceará;"0-0(2-4 Pen.)"
regional;0;2025;2025-07-09;Bahia;Fortaleza;2-1
regional;0;2025;2025-08-20;CSA;Confiança;0-1
regional;0;2025;2025-08-20;Bahia;Ceará;1-0
regional;0;2025;2025-09-03;Confiança;Bahia;1-4
regional;0;2025;2025-09-06;Bahia;Confiança;5-0
regional;0;2024;2024-02-03;Náutico;Botafogo-PB;0-1
regional;0;2024;2024-02-03;Fortaleza;América-RN;2-1
regional;0;2024;2024-02-03;Itabaiana;CRB;0-2
regional;0;2024;2024-02-03;Treze;River-PI;1-0
regional;0;2024;2024-02-04;Altos;Vitória;0-0
regional;0;2024;2024-02-04;Bahia;Sport;2-1
regional;0;2024;2024-02-04;Juazeirense;Ceará;0-1
regional;0;2024;2024-02-04;ABC;Maranhão;2-2
regional;0;2024;2024-02-09;Sport;Treze;3-1
regional;0;2024;2024-02-10;River-PI;Bahia;1-0
regional;0;2024;2024-02-10;Botafogo-PB;Juazeirense;1-0
regional;0;2024;2024-02-10;Vitória;ABC;3-1
regional;0;2024;2024-02-10;Maranhão;Náutico;1-3
regional;0;2024;2024-02-11;CRB;Fortaleza;1-0
regional;0;2024;2024-02-11;Ceará;Altos;1-1
regional;0;2024;2024-02-11;América-RN;Itabaiana;1-2
regional;0;2024;2024-02-14;Itabaiana;Sport;1-2
regional;0;2024;2024-02-14;Altos;Maranhão;1-1
regional;0;2024;2024-02-14;Fortaleza;River-PI;3-1
regional;0;2024;2024-02-14;Náutico;Ceará;0-0
regional;0;2024;2024-02-14;Juazeirense;Vitória;2-0
regional;0;2024;2024-02-15;Treze;CRB;1-1
regional;0;2024;2024-02-15;ABC;Botafogo-PB;0-0
regional;0;2024;2024-02-15;Bahia;América-RN;3-0
regional;0;2024;2024-02-21;Vitória;Náutico;1-1
regional;0;2024;2024-02-21;Maranhão;Juazeirense;2-1
regional;0;2024;2024-02-21;Sport;Fortaleza;1-1
regional;0;2024;2024-02-22;Botafogo-PB;Altos;1-2
regional;0;2024;2024-02-28;América-RN;Treze;2-2
regional;0;2024;2024-02-28;River-PI;Itabaiana;1-0
regional;0;2024;2024-02-28;Ceará;ABC;2-2
regional;0;2024;2024-02-28;CRB;Bahia;0-1
regional;0;2024;2024-03-05;Náutico;River-PI;0-1
regional;0;2024;2024-03-06;Vitória;Itabaiana;3-1
regional;0;2024;2024-03-06;Juazeirense;América-RN;1-2
regional;0;2024;2024-03-06;Maranhão;Treze;1-0
regional;0;2024;2024-03-06;Ceará;Bahia;1-2
regional;0;2024;2024-03-06;Altos;Sport;1-2
regional;0;2024;2024-03-06;ABC;CRB;2-2
regional;0;2024;2024-03-07;Botafogo-PB;Fortaleza;1-1
regional;0;2024;2024-03-20;CRB;Juazeirense;3-1
regional;0;2024;2024-03-20;América-RN;ABC;1-0
regional;0;2024;2024-03-20;River-PI;Altos;0-0
regional;0;2024;2024-03-20;Fortaleza;Ceará;0-1
regional;0;2024;2024-03-20;Sport;Náutico;2-2
regional;0;2024;2024-03-20;Bahia;Vitória;2-1
regional;0;2024;2024-03-21;Treze;Botafogo-PB;0-0
regional;0;2024;2024-03-21;Itabaiana;Maranhão;3-4
regional;0;2024;2024-03-23;Altos;América-RN;1-1
regional;0;2024;2024-03-23;ABC;Sport;0-2
regional;0;2024;2024-03-23;Fortaleza;Vitória;0-1
regional;0;2024;2024-03-24;Treze;Ceará;0-1
regional;0;2024;2024-03-24;Itabaiana;Botafogo-PB;0-1
regional;0;2024;2024-03-24;Bahia;Maranhão;1-0
regional;0;2024;2024-03-24;Náutico;CRB;1-1
regional;0;2024;2024-03-24;Juazeirense;River-PI;4-1
regional;0;2024;2024-03-27;Ceará;Itabaiana;2-1
regional;0;2024;2024-03-27;Sport;Juazeirense;3-0
regional;0;2024;2024-03-27;CRB;Altos;2-0
regional;0;2024;2024-03-27;Vitória;Treze;3-0
regional;0;2024;2024-03-27;Botafogo-PB;Bahia;4-0
regional;0;2024;2024-03-27;América-RN;Náutico;1-0
regional;0;2024;2024-03-27;River-PI;ABC;0-1
regional;0;2024;2024-03-27;Maranhão;Fortaleza;3-2
regional;0;2024;2024-04-09;CRB;Botafogo-PB;"0-0(4-3 Pen.)"
regional;0;2024;2024-04-10;Sport;Ceará;2-1
regional;0;2024;2024-04-10;Bahia;Náutico;3-0
regional;0;2024;2024-04-19;Fortaleza;Altos;5-0
regional;0;2024;2024-05-26;Sport;Fortaleza;1-4
regional;0;2024;2024-05-26;Bahia;CRB;"0-0(7-8 Pen.)"
regional;0;2024;2024-06-05;Fortaleza;CRB;2-0
regional;0;2024;2024-06-09;CRB;Fortaleza;"2-0(4-5 Pen.)"
regional;0;2023;2023-01-21;Fluminense-PI;CSA;0-0
regional;0;2023;2023-01-21;Fortaleza;Campinense;2-0
regional;0;2023;2023-01-21;Vitória;Santa Cruz;1-1
regional;0;2023;2023-01-21;Sport;ABC;2-0
regional;0;2023;2023-01-22;CRB;Sergipe;1-0
regional;0;2023;2023-01-22;Atlético-BA;Náutico;0-1
regional;0;2023;2023-01-22;Ferroviário;Ceará;3-0
regional;0;2023;2023-01-22;Sampaio Corrêa;Bahia;1-0
regional;0;2023;2023-01-26;Fortaleza;Sergipe;1-0
regional;0;2023;2023-02-04;Náutico;CRB;2-2
regional;0;2023;2023-02-04;Ceará;Sampaio Corrêa;2-0
regional;0;2023;2023-02-04;ABC;Fortaleza;2-0
regional;0;2023;2023-02-04;Bahia;Ferroviário;2-2
regional;0;2023;2023-02-05;Sergipe;Atlético-BA;4-0
regional;0;2023;2023-02-05;CSA;Vitória;3-1
regional;0;2023;2023-02-05;Campinense;Sport;0-2
regional;0;2023;2023-02-08;Santa Cruz;Fluminense-PI;2-2
regional;0;2023;2023-02-14;Campinense;CRB;0-0
regional;0;2023;2023-02-14;Santa Cruz;Atlético-BA;2-1
regional;0;2023;2023-02-14;CSA;Ferroviário;1-1
regional;0;2023;2023-02-14;Ceará;Sport;3-2
regional;0;2023;2023-02-14;Bahia;Fortaleza;0-3
regional;0;2023;2023-02-15;Sergipe;Vitória;2-1
regional;0;2023;2023-02-15;Náutico;Fluminense-PI;2-0
regional;0;2023;2023-02-15;ABC;Sampaio Corrêa;2-0
regional;0;2023;2023-02-17;CRB;Ceará;1-1
regional;0;2023;2023-02-17;Atlético-BA;Bahia;1-2
regional;0;2023;2023-02-17;Fortaleza;CSA;3-0
regional;0;2023;2023-02-18;Fluminense-PI;Campinense;1-2
regional;0;2023;2023-02-18;Ferroviário;Sergipe;0-0
regional;0;2023;2023-02-18;Vitória;ABC;1-1
regional;0;2023;2023-02-18;Sampaio Corrêa;Náutico;1-0
regional;0;2023;2023-02-22;CRB;Santa Cruz;2-1
regional;0;2023;2023-02-22;Sampaio Corrêa;CSA;1-1
regional;0;2023;2023-02-22;Fluminense-PI;Ceará;2-5
regional;0;2023;2023-02-22;Sport;Bahia;6-0
regional;0;2023;2023-02-22;Ferroviário;ABC;2-2
regional;0;2023;2023-02-23;Vitória;Náutico;2-3
regional;0;2023;2023-02-23;Atlético-BA;Campinense;2-1
regional;0;2023;2023-02-26;Fortaleza;Náutico;2-1
regional;0;2023;2023-03-04;Náutico;Sport;0-2
regional;0;2023;2023-03-04;CSA;CRB;0-0
regional;0;2023;2023-03-04;Campinense;Ferroviário;2-3
regional;0;2023;2023-03-04;ABC;Atlético-BA;3-0
regional;0;2023;2023-03-05;Sergipe;Fluminense-PI;3-1
regional;0;2023;2023-03-05;Bahia;Vitória;1-1
regional;0;2023;2023-03-05;Ceará;Fortaleza;2-0
regional;0;2023;2023-03-05;Santa Cruz;Sampaio Corrêa;3-1
regional;0;2023;2023-03-07;Atlético-BA;CSA;1-0
regional;0;2023;2023-03-07;CRB;ABC;1-0
regional;0;2023;2023-03-08;Sampaio Corrêa;Campinense;1-1
regional;0;2023;2023-03-08;Ferroviário;Santa Cruz;2-1
regional;0;2023;2023-03-08;Sport;Sergipe;2-1
regional;0;2023;2023-03-08;Vitória;Ceará;2-0
regional;0;2023;2023-03-14;Fluminense-PI;Bahia;1-1
regional;0;2023;2023-03-18;Sport;Santa Cruz;0-0
regional;0;2023;2023-03-22;ABC;Fluminense-PI;3-0
regional;0;2023;2023-03-22;Bahia;CRB;3-0
regional;0;2023;2023-03-22;Sergipe;Sampaio Corrêa;2-2
regional;0;2023;2023-03-22;Ceará;Atlético-BA;3-1
regional;0;2023;2023-03-22;Campinense;Vitória;2-1
regional;0;2023;2023-03-22;CSA;Sport;1-3
regional;0;2023;2023-03-22;Santa Cruz;Fortaleza;0-4
regional;0;2023;2023-03-22;Náutico;Ferroviário;3-2
regional;0;2023;2023-03-25;Fortaleza;Ferroviário;4-0
regional;0;2023;2023-03-26;ABC;Náutico;3-1
regional;0;2023;2023-03-26;Sport;CRB;4-0
regional;0;2023;2023-03-26;Ceará;Sergipe;3-1
regional;0;2023;2023-03-29;Sport;ABC;1-0
regional;0;2023;2023-03-29;Fortaleza;Ceará;2-3
regional;0;2023;2023-04-19;Ceará;Sport;2-1
regional;0;2023;2023-05-03;Sport;Ceará;"1-0(2-4 Pen.)"
regional;0;2022;2022-01-22;CRB;Sport;1-0
regional;0;2022;2022-01-23;Altos;Atlético-BA;1-1
regional;0;2022;2022-01-23;Sousa;CSA;1-0
regional;0;2022;2022-01-25;Náutico;Campinense;0-0
regional;0;2022;2022-01-29;Campinense;Bahia;1-3
regional;0;2022;2022-01-29;Sport;Náutico;3-2
regional;0;2022;2022-01-29;Globo FC;Floresta-CE;1-1
regional;0;2022;2022-01-30;CSA;Botafogo-PB;3-0
regional;0;2022;2022-01-30;Fortaleza;Sousa;5-0
regional;0;2022;2022-01-30;Sampaio Corrêa;Altos;2-1
regional;0;2022;2022-01-31;Sergipe;Ceará;0-1
regional;0;2022;2022-02-02;Floresta-CE;Fortaleza;0-2
regional;0;2022;2022-02-05;Fortaleza;Ceará;1-1
regional;0;2022;2022-02-05;Atlético-BA;Bahia;2-1
regional;0;2022;2022-02-05;Sampaio Corrêa;Náutico;0-1
regional;0;2022;2022-02-06;Sergipe;Altos;1-3
regional;0;2022;2022-02-06;Globo FC;Botafogo-PB;1-1
regional;0;2022;2022-02-08;Sport;Sousa;1-0
regional;0;2022;2022-02-08;CSA;Floresta-CE;2-0
regional;0;2022;2022-02-09;Ceará;Globo FC;5-0
regional;0;2022;2022-02-09;Campinense;CRB;1-1
regional;0;2022;2022-02-12;Botafogo-PB;Atlético-BA;1-0
regional;0;2022;2022-02-12;Náutico;Fortaleza;2-2
regional;0;2022;2022-02-12;Bahia;Globo FC;5-0
regional;0;2022;2022-02-12;Ceará;Sampaio Corrêa;1-1
regional;0;2022;2022-02-13;Floresta-CE;Campinense;4-3
regional;0;2022;2022-02-13;Sousa;Sergipe;0-0
regional;0;2022;2022-02-13;CRB;CSA;1-1
regional;0;2022;2022-02-15;Botafogo-PB;Fortaleza;1-1
regional;0;2022;2022-02-15;Ceará;Sport;0-0
regional;0;2022;2022-02-15;Náutico;Atlético-BA;3-0
regional;0;2022;2022-02-16;Sousa;Sampaio Corrêa;3-2
regional;0;2022;2022-02-16;Bahia;CSA;1-1
regional;0;2022;2022-02-16;Altos;Campinense;1-0
regional;0;2022;2022-02-17;Floresta-CE;Sergipe;1-0
regional;0;2022;2022-02-17;CRB;Globo FC;2-0
regional;0;2022;2022-02-19;Atlético-BA;Ceará;0-1
regional;0;2022;2022-02-19;Fortaleza;Bahia;3-1
regional;0;2022;2022-02-19;Campinense;Sousa;2-1
regional;0;2022;2022-02-20;CSA;Náutico;3-1
regional;0;2022;2022-02-20;Globo FC;Altos;1-0
regional;0;2022;2022-02-20;Sergipe;CRB;1-2
regional;0;2022;2022-02-20;Sampaio Corrêa;Floresta-CE;3-0
regional;0;2022;2022-02-24;Bahia;Sampaio Corrêa;2-0
regional;0;2022;2022-02-24;Sport;Botafogo-PB;0-1
regional;0;2022;2022-02-27;Altos;Sport;0-0
regional;0;2022;2022-03-02;Botafogo-PB;Sergipe;3-0
regional;0;2022;2022-03-05;CRB;Sampaio Corrêa;1-0
regional;0;2022;2022-03-05;Altos;Fortaleza;1-1
regional;0;2022;2022-03-05;Bahia;Sport;2-3
regional;0;2022;2022-03-05;Ceará;CSA;2-0
regional;0;2022;2022-03-06;Floresta-CE;Atlético-BA;1-2
regional;0;2022;2022-03-06;Botafogo-PB;Campinense;1-1
regional;0;2022;2022-03-06;Náutico;Sergipe;3-0
regional;0;2022;2022-03-06;Sousa;Globo FC;5-1
regional;0;2022;2022-03-10;Atlético-BA;CRB;1-0
regional;0;2022;2022-03-19;Fortaleza;CRB;2-0
regional;0;2022;2022-03-19;Sport;Floresta-CE;3-0
regional;0;2022;2022-03-19;Sergipe;Bahia;1-3
regional;0;2022;2022-03-19;Sampaio Corrêa;Botafogo-PB;0-2
regional;0;2022;2022-03-19;Campinense;Ceará;0-1
regional;0;2022;2022-03-19;Globo FC;Náutico;0-2
regional;0;2022;2022-03-19;Atlético-BA;Sousa;0-0
