clube_id;lat;lon;score;cluster_k2;cluster_k3;cluster_k4;serie_d_k2;serie_d_k3;serie_d_k4
MARACAJU/mato_grosso_do_sul;-21.6105;-55.1678;0.0005918280789768;0;0;3;0;2;3
UNIÃO LUZIENSE/minas_gerais;-19.7697;-43.8514;0.0005909066381402;0;0;0;1;1;1
BOA/minas_gerais;-21.5556;-45.4364;0.0005904228371073;0;0;0;1;1;1
AE PARACATU/minas_gerais;-17.2222;-46.8744;0.0005861840818734;0;0;0;1;2;2
ESPORTIVO/rio_grande_do_sul;-29.1706;-51.52;0.0005860009751056;0;0;3;0;0;0
CR AQUIDAUANA/mato_grosso_do_sul;-20.4714;-55.7872;0.0005734943059161;0;0;3;0;2;3
BATAGUASSU/mato_grosso_do_sul;-21.7144;-52.4228;0.0005734943059161;0;0;3;0;2;3
JUVENTUS/rio_de_janeiro;-22.9129;-43.2003;0.0005711771422039;0;0;0;1;1;1
SOBRADINHO/distrito_federal;-15.6517;-47.7853;0.0005638253423948;0;0;0;1;2;2
PASSO FUNDO/rio_grande_do_sul;-28.2576;-52.4091;0.0005631257918969;0;0;3;0;0;0
APARECIDA/goias;-16.8228;-49.2436;0.0005628156877175;0;0;0;1;2;2
BRASÍLIA/distrito_federal;-15.7795;-47.9297;0.0005617343646394;0;0;0;1;2;2
AÇÃO/mato_grosso;-15.8656;-56.0767;0.0005612890019595;0;0;2;0;2;3
PLANALTINA/distrito_federal;-15.452;-47.6089;0.000561198939585;0;0;0;1;2;2
CONTAGEM/minas_gerais;-19.9391;-44.0531;0.0005601086963179;0;0;0;1;1;1
ITUMBIARA/goias;-18.4093;-49.2158;0.0005576718012692;0;0;0;1;2;2
SANTA CRUZ/rio_de_janeiro;-22.9129;-43.2003;0.0005563862584547;0;0;0;1;1;1
POCONÉ/mato_grosso;-15.4608;-55.7497;0.0005558182662646;0;0;2;0;2;3
